x,Cp
1.1026785714285712,0.06089985295196749
1.1160714285714284,0.06724309583166012
1.1294642857142856,0.051468325332514504
1.1428571428571428,0.057004882035977124
1.15625,0.04387107480670924
1.1696428571428572,0.048921111491265275
1.183035714285714,0.037613155491362016
1.1964285714285712,0.042378271199613
1.2098214285714284,0.032335313888173914
1.2232142857142856,0.03690096355166606
1.2366071428571428,0.027791261125390352
1.25,0.03219448536744403
1.2633928571428572,0.02384716132558205
1.276785714285714,0.028170662319539942
1.2901785714285712,0.0204952103427694
1.3035714285714284,0.024764200373734172
1.3169642857142856,0.017736940944845896
1.3303571428571428,0.02188626534413827
1.34375,0.01547068507380112
1.3571428571428572,0.019448598198024386
1.370535714285714,0.013579150616090071
1.3839285714285712,0.01741732971517536
1.3973214285714284,0.011978330743075694
1.4107142857142856,0.01573222880226373
1.4241071428571428,0.010597690885842595
1.4375,0.014259270017805872
1.4508928571428572,0.009300347711743826
1.464285714285714,0.012787701379592384
1.4776785714285712,0.007872737762651147
1.4910714285714284,0.011077525469943983
1.5044642857142856,0.006084274890022355
1.5178571428571428,0.008945974424491073
1.53125,0.0038327172462055805
1.5446428571428572,0.006335929926760904
1.558035714285714,0.0011642039130554044
1.5714285714285712,0.0033663032306112855
1.5848214285714284,-0.0017344500340087724
1.5982142857142856,0.0002908919647523638
1.6116071428571428,-0.004539826444813359
1.625,-0.0025557710905960056
1.6383928571428572,-0.006943889941252827
1.651785714285714,-0.004840157679211306
1.6651785714285712,-0.008684716187075255
1.6785714285714284,-0.0063033483697650106
1.6919642857142856,-0.00959151307481595
1.7053571428571428,-0.006863230448633381
1.71875,-0.00964791658389594
1.7321428571428572,-0.006605437595574658
1.745535714285714,-0.008982710760514235
1.7589285714285712,-0.005725213143126006
1.7723214285714284,-0.007786727619392128
1.7857142857142856,-0.004433590498585877
1.7991071428571428,-0.0062898976708145645
1.8125,-0.00296772274490891
1.8258928571428572,-0.0047533565763614935
1.839285714285714,-0.0015656158086331988
1.8526785714285712,-0.0033851298112352866
1.8660714285714284,-0.00038553321000310033
1.8794642857142856,-0.002265472213051508
1.8928571428571428,0.0005049372805159107
1.90625,-0.001432510909911035
1.9196428571428568,0.0010916441058127701
1.933035714285714,-0.0008855082413026501
1.9464285714285712,0.0013831781100952
1.9598214285714284,-0.0006183586183440952
1.9732142857142856,0.001375089098907961
1.9866071428571428,-0.0006805046181388629
2.0,0.0010687998231904132
