"TimeStep","Velocity:0","Velocity:1","Total Energy","Internal Energy","Temperature","Speed of Sound","Pressure","Total Enthalpy","Mach Number","Density","Points:0","Points:1","Points:2"
119,284.02,4.0812,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84195,0.18249,0.58903,0
119,286.73,4.0222,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83543,0.22561,0.58988,0
119,289.43,3.8582,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.2663,0.59057,0
119,292.11,3.608,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30534,0.59113,0
119,294.79,3.2829,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.34325,0.59157,0
119,297.45,2.8939,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.38038,0.59191,0
119,300.1,2.4463,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.41704,0.59216,0
119,302.74,1.9488,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79634,0.45333,0.59118,0
119,302.74,1.9402,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79634,0.45357,0.59232,0
119,305.36,1.3634,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78984,0.49062,0.59239,0
119,307.97,0.65265,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78336,0.53019,0.59236,0
119,310.57,-0.72477,2.2046e+05,1.7224e+05,240.01,310.57,53523,2.8936e+05,1,0.77688,0.58667,0.58364,0
119,307.96,-2.3506,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.62667,0.59127,0
119,307.96,-2.3371,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.62642,0.59186,0
119,305.35,-3.0922,2.2001e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.64415,0.5917,0
119,302.72,-3.6539,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.66001,0.59154,0
119,300.08,-4.0689,2.1955e+05,1.7452e+05,243.19,312.62,56045,2.8936e+05,0.96,0.80285,0.67589,0.59136,0
119,297.43,-4.3669,2.1933e+05,1.7508e+05,243.98,313.12,56682,2.8936e+05,0.95,0.80936,0.6937,0.59114,0
119,294.77,-4.5779,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.71608,0.59083,0
119,292.1,-4.7164,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8935e+05,0.93,0.82236,0.7415,0.59045,0
119,289.41,-4.7791,2.1865e+05,1.7676e+05,246.31,314.62,58605,2.8935e+05,0.92,0.82888,0.77009,0.58996,0
119,286.72,-4.7343,2.1843e+05,1.7732e+05,247.09,315.12,59254,2.8936e+05,0.91,0.83543,0.80094,0.58938,0
119,284.01,-4.5895,2.1821e+05,1.7787e+05,247.86,315.61,59907,2.8936e+05,0.9,0.84199,0.83634,0.58862,0
119,281.29,-4.3931,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.88166,0.58754,0
119,278.56,-3.9677,2.1778e+05,1.7897e+05,249.39,316.58,61210,2.8936e+05,0.88,0.85504,0.9307,0.58622,0
119,275.82,-3.3538,2.1755e+05,1.7951e+05,250.14,317.06,61856,2.8935e+05,0.87,0.86147,0.99979,0.58408,0
119,273.07,-2.3623,2.1734e+05,1.8005e+05,250.9,317.54,62517,2.8936e+05,0.86,0.86804,1.0933,0.57724,0
119,273.07,-2.3101,2.1734e+05,1.8005e+05,250.9,317.54,62518,2.8936e+05,0.86,0.86805,1.0958,0.58407,0
119,270.31,-0.049445,2.1713e+05,1.8059e+05,251.65,318.01,63174,2.8936e+05,0.85,0.87454,1.7467,0.57693,0
119,270.31,-0.045448,2.1713e+05,1.8059e+05,251.65,318.01,63174,2.8936e+05,0.85,0.87454,1.7522,0.58407,0
119,270.31,0.0063521,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.8667,0.5825,0
119,270.31,0.0069545,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.8674,0.58407,0
119,270.31,0.41868,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.4092,0.59292,0
119,270.31,0.44719,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87453,-0.4,0.58613,0
119,273.07,2.305,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86802,-0.080096,0.59292,0
119,273.07,2.307,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86802,-0.08,0.59272,0
119,275.82,3.2077,2.1756e+05,1.7951e+05,250.15,317.06,61863,2.8936e+05,0.87,0.86154,0.01655,0.59345,0
119,278.56,3.6787,2.1777e+05,1.7897e+05,249.39,316.58,61208,2.8936e+05,0.88,0.85501,0.081759,0.59536,0
119,281.3,3.9134,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84848,0.13525,0.59673,0
119,284.02,3.9817,2.1821e+05,1.7787e+05,247.86,315.61,59903,2.8936e+05,0.9,0.84196,0.18249,0.59778,0
119,286.73,3.9245,2.1843e+05,1.7732e+05,247.09,315.12,59254,2.8936e+05,0.91,0.83543,0.22598,0.59862,0
119,289.43,3.8068,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.26667,0.59531,0
119,289.43,3.7634,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.26697,0.59929,0
119,292.11,3.5176,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30628,0.59984,0
119,294.79,3.1977,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.34441,0.60027,0
119,297.45,2.815,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.38174,0.60061,0
119,300.1,2.3742,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.4186,0.60084,0
119,302.74,1.8752,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79634,0.45534,0.601,0
119,305.36,1.3048,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78984,0.49267,0.60106,0
119,307.97,0.58778,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78336,0.53296,0.60103,0
119,307.96,-2.1469,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.62287,0.60057,0
119,305.35,-2.9504,2.2001e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.64204,0.6004,0
119,302.72,-3.5168,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.65841,0.60024,0
119,300.09,-3.9373,2.1955e+05,1.7452e+05,243.19,312.62,56045,2.8936e+05,0.96,0.80285,0.67474,0.60007,0
119,297.44,-4.3146,2.1933e+05,1.7508e+05,243.98,313.12,56682,2.8936e+05,0.95,0.80936,0.69333,0.59475,0
119,297.44,-4.2394,2.1933e+05,1.7508e+05,243.98,313.12,56682,2.8936e+05,0.95,0.80936,0.69288,0.59985,0
119,294.77,-4.4523,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.71549,0.59955,0
119,292.1,-4.5944,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8935e+05,0.93,0.82236,0.74118,0.59917,0
119,289.41,-4.6606,2.1865e+05,1.7676e+05,246.31,314.62,58605,2.8935e+05,0.92,0.82888,0.77002,0.59869,0
119,286.72,-4.6191,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83543,0.80131,0.5981,0
119,284.01,-4.475,2.1821e+05,1.7787e+05,247.86,315.61,59907,2.8936e+05,0.9,0.84199,0.83682,0.59737,0
119,281.29,-4.2835,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.88265,0.59629,0
119,278.56,-3.8613,2.1778e+05,1.7897e+05,249.39,316.58,61211,2.8936e+05,0.88,0.85504,0.93224,0.59498,0
119,275.82,-3.3457,2.1755e+05,1.7951e+05,250.14,317.06,61856,2.8935e+05,0.87,0.86147,1,0.58477,0
119,275.82,-3.2469,2.1755e+05,1.7951e+05,250.14,317.06,61856,2.8935e+05,0.87,0.86147,1.0026,0.59292,0
119,273.07,-2.2468,2.1734e+05,1.8006e+05,250.9,317.54,62520,2.8937e+05,0.86,0.86806,1.0987,0.59292,0
119,270.31,-0.041919,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,1.7586,0.59292,0
119,270.31,0.010365,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.871,0.59292,0
119,270.31,0.38731,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.42006,0.60177,0
119,270.31,0.40593,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.41333,0.59619,0
119,273.07,2.2177,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86801,-0.084137,0.60177,0
119,275.82,3.1155,2.1756e+05,1.7951e+05,250.15,317.06,61863,2.8936e+05,0.87,0.86154,0.014538,0.60223,0
119,278.57,3.583,2.1777e+05,1.7897e+05,249.39,316.58,61208,2.8936e+05,0.88,0.85501,0.080677,0.60413,0
119,281.3,3.8158,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.13479,0.60548,0
119,284.02,3.8841,2.1821e+05,1.7787e+05,247.86,315.61,59904,2.8936e+05,0.9,0.84196,0.18248,0.60652,0
119,286.73,3.8286,2.1843e+05,1.7732e+05,247.09,315.12,59254,2.8936e+05,0.91,0.83543,0.22634,0.60735,0
119,289.43,3.6701,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.26763,0.60801,0
119,292.11,3.4801,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30667,0.60353,0
119,292.12,3.4287,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30719,0.60855,0
119,294.79,3.1143,2.191e+05,1.7564e+05,244.76,313.62,57321,2.8936e+05,0.94,0.81586,0.34555,0.60897,0
119,297.45,2.7379,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.38308,0.6093,0
119,300.1,2.3038,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.42013,0.60953,0
119,302.74,1.8117,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79634,0.45709,0.60967,0
119,305.36,1.2861,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78984,0.49333,0.60387,0
119,305.36,1.2458,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78984,0.49475,0.60973,0
119,307.97,0.57921,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78336,0.53333,0.60218,0
119,307.97,0.51469,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.53604,0.60969,0
119,307.97,-1.9701,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.61945,0.60928,0
119,305.35,-2.8191,2.2e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.64,0.60877,0
119,305.35,-2.813,2.2e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.63991,0.60911,0
119,302.72,-3.3838,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.65679,0.60895,0
119,300.09,-3.8087,2.1955e+05,1.7452e+05,243.19,312.62,56045,2.8936e+05,0.96,0.80284,0.67356,0.60877,0
119,297.44,-4.1136,2.1933e+05,1.7508e+05,243.97,313.12,56682,2.8936e+05,0.95,0.80936,0.69209,0.60856,0
119,294.77,-4.329,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.71488,0.60826,0
119,292.1,-4.4745,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8935e+05,0.93,0.82236,0.74083,0.60789,0
119,289.41,-4.5441,2.1865e+05,1.7676e+05,246.31,314.62,58605,2.8935e+05,0.92,0.82888,0.76993,0.60741,0
119,286.72,-4.5061,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83543,0.80167,0.60683,0
119,284.01,-4.3628,2.1821e+05,1.7787e+05,247.86,315.61,59907,2.8936e+05,0.9,0.84199,0.83729,0.60611,0
119,281.29,-4.1761,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.88362,0.60504,0
119,278.57,-3.7864,2.1778e+05,1.7897e+05,249.39,316.58,61211,2.8937e+05,0.88,0.85504,0.93333,0.60131,0
119,278.57,-3.7577,2.1778e+05,1.7897e+05,249.39,316.58,61211,2.8937e+05,0.88,0.85504,0.93379,0.60374,0
119,275.82,-3.1427,2.1755e+05,1.7951e+05,250.14,317.06,61856,2.8935e+05,0.87,0.86147,1.0054,0.60177,0
119,273.08,-2.1874,2.1734e+05,1.8006e+05,250.91,317.54,62521,2.8937e+05,0.86,0.86808,1.1014,0.60177,0
119,270.31,-0.041251,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,1.76,0.59501,0
119,270.31,-0.039483,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,1.7648,0.60177,0
119,270.31,0.01384,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.8744,0.60177,0
119,270.31,0.36044,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.4299,0.61062,0
119,270.31,0.36915,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.42667,0.60771,0
119,273.07,2.134,2.1734e+05,1.8005e+05,250.9,317.54,62515,2.8936e+05,0.86,0.86801,-0.088003,0.61062,0
119,275.83,3.0237,2.1756e+05,1.7951e+05,250.15,317.06,61863,2.8936e+05,0.87,0.86154,0.012504,0.611,0
119,275.83,3.06,2.1756e+05,1.7951e+05,250.15,317.06,61863,2.8936e+05,0.87,0.86154,0.013333,0.60758,0
119,278.57,3.4879,2.1777e+05,1.7897e+05,249.39,316.58,61208,2.8936e+05,0.88,0.85501,0.079599,0.6129,0
119,278.57,3.5223,2.1777e+05,1.7897e+05,249.39,316.58,61208,2.8936e+05,0.88,0.85501,0.08,0.60973,0
119,281.3,3.7187,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.13433,0.61424,0
119,284.02,3.7867,2.1821e+05,1.7787e+05,247.86,315.61,59904,2.8936e+05,0.9,0.84196,0.18248,0.61527,0
119,286.73,3.7417,2.1843e+05,1.7732e+05,247.09,315.12,59254,2.8936e+05,0.91,0.83543,0.22667,0.61528,0
119,286.73,3.7329,2.1843e+05,1.7732e+05,247.09,315.12,59255,2.8936e+05,0.91,0.83543,0.2267,0.61608,0
119,289.43,3.577,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.26828,0.61673,0
119,292.12,3.3396,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30809,0.61726,0
119,294.79,3.0319,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.34667,0.6176,0
119,294.79,3.0312,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.34668,0.61767,0
119,297.45,2.6613,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.3844,0.61799,0
119,300.1,2.2341,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.42164,0.61821,0
119,302.74,1.7493,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79634,0.45881,0.61835,0
119,305.36,1.187,2.2001e+05,1.7338e+05,241.6,311.6,54778,2.8936e+05,0.98,0.78984,0.49683,0.61841,0
119,307.97,0.44006,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.53923,0.61836,0
119,307.97,-1.8054,2.2023e+05,1.7281e+05,240.81,311.08,54148,2.8936e+05,0.99,0.78335,0.61614,0.61799,0
119,305.35,-2.6618,2.2e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.63755,0.61782,0
119,302.73,-3.2543,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.65514,0.61766,0
119,300.09,-3.6824,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.67237,0.61748,0
119,297.44,-3.9894,2.1933e+05,1.7508e+05,243.97,313.12,56682,2.8936e+05,0.95,0.80936,0.69128,0.61727,0
119,294.78,-4.2066,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.71427,0.61698,0
119,292.1,-4.3551,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8935e+05,0.93,0.82236,0.74048,0.6166,0
119,289.42,-4.4277,2.1865e+05,1.7676e+05,246.31,314.62,58605,2.8935e+05,0.92,0.82888,0.76983,0.61614,0
119,286.72,-4.3932,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83543,0.80201,0.61557,0
119,284.02,-4.2508,2.1821e+05,1.7787e+05,247.86,315.61,59907,2.8936e+05,0.9,0.84199,0.83778,0.61485,0
119,281.29,-4.0687,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.88458,0.6138,0
119,278.57,-3.6546,2.1778e+05,1.7897e+05,249.39,316.58,61211,2.8936e+05,0.88,0.85504,0.93545,0.6125,0
119,275.82,-3.0402,2.1755e+05,1.7951e+05,250.14,317.05,61855,2.8935e+05,0.87,0.86146,1.0081,0.61062,0
119,273.08,-2.1308,2.1735e+05,1.8006e+05,250.91,317.54,62523,2.8937e+05,0.86,0.86809,1.1039,0.61062,0
119,270.31,-0.037882,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,1.7706,0.61062,0
119,270.31,0.017266,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.8778,0.61062,0
119,270.31,0.33633,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.43895,0.61947,0
119,273.07,2.0539,2.1734e+05,1.8005e+05,250.9,317.54,62514,2.8936e+05,0.86,0.86801,-0.091699,0.61947,0
119,275.83,2.9319,2.1756e+05,1.7951e+05,250.15,317.06,61862,2.8936e+05,0.87,0.86153,0.010415,0.61978,0
119,278.57,3.3936,2.1777e+05,1.7897e+05,249.39,316.58,61208,2.8936e+05,0.88,0.85502,0.0785,0.62167,0
119,281.3,3.6231,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.13387,0.623,0
119,284.02,3.691,2.1821e+05,1.7787e+05,247.86,315.61,59904,2.8936e+05,0.9,0.84196,0.18246,0.62401,0
119,286.73,3.6385,2.1843e+05,1.7732e+05,247.09,315.12,59255,2.8936e+05,0.91,0.83543,0.22704,0.62481,0
119,289.43,3.4856,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.26891,0.62545,0
119,292.12,3.2523,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30898,0.62597,0
119,294.79,2.9493,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.34777,0.62637,0
119,297.45,2.5864,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.3857,0.62668,0
119,300.1,2.1661,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.42312,0.6269,0
119,302.74,1.6884,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.46051,0.62703,0
119,305.36,1.1296,2.2001e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.4989,0.62708,0
119,307.97,0.36513,2.2023e+05,1.7281e+05,240.81,311.08,54149,2.8936e+05,0.99,0.78335,0.54252,0.62702,0
119,307.97,-1.6712,2.2023e+05,1.7281e+05,240.81,311.08,54148,2.8936e+05,0.99,0.78335,0.61333,0.62556,0
119,307.97,-1.6429,2.2023e+05,1.7281e+05,240.81,311.08,54148,2.8936e+05,0.99,0.78335,0.61267,0.62669,0
119,305.35,-2.5173,2.2e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.6352,0.62652,0
119,302.73,-3.1286,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.65347,0.62636,0
119,300.09,-3.5591,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.67114,0.62619,0
119,297.44,-3.8677,2.1933e+05,1.7508e+05,243.97,313.12,56682,2.8936e+05,0.95,0.80936,0.69046,0.62597,0
119,294.78,-4.0865,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.71364,0.62569,0
119,292.1,-4.2377,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8935e+05,0.93,0.82236,0.74012,0.62532,0
119,289.42,-4.3133,2.1865e+05,1.7676e+05,246.31,314.62,58606,2.8935e+05,0.92,0.82888,0.76972,0.62486,0
119,286.72,-4.2822,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83543,0.80234,0.6243,0
119,284.02,-4.141,2.1822e+05,1.7787e+05,247.86,315.61,59908,2.8936e+05,0.9,0.842,0.83826,0.6236,0
119,281.29,-3.9632,2.1799e+05,1.7842e+05,248.62,316.09,60553,2.8936e+05,0.89,0.84847,0.8855,0.62255,0
119,278.57,-3.5539,2.1778e+05,1.7897e+05,249.39,316.58,61211,2.8936e+05,0.88,0.85504,0.93708,0.62126,0
119,275.82,-2.9406,2.1755e+05,1.7951e+05,250.14,317.05,61855,2.8935e+05,0.87,0.86146,1.0108,0.61947,0
119,273.08,-2.0762,2.1735e+05,1.8006e+05,250.91,317.54,62524,2.8937e+05,0.86,0.86811,1.1062,0.61947,0
119,270.31,-0.037266,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,1.7733,0.61481,0
119,270.31,-0.036607,2.1713e+05,1.8059e+05,251.65,318.01,63175,2.8936e+05,0.85,0.87455,1.7765,0.61947,0
119,270.31,0.019386,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.88,0.61636,0
119,270.31,0.020279,2.1713e+05,1.806e+05,251.66,318.01,63178,2.8937e+05,0.85,0.87458,1.8813,0.61947,0
119,270.31,0.31697,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.44699,0.62832,0
119,270.31,0.33356,2.1712e+05,1.8059e+05,251.65,318.01,63172,2.8936e+05,0.85,0.87452,-0.44,0.62057,0
119,273.07,1.9758,2.1734e+05,1.8005e+05,250.9,317.54,62514,2.8936e+05,0.86,0.86801,-0.095384,0.62832,0
119,273.07,2.0182,2.1734e+05,1.8005e+05,250.9,317.54,62514,2.8936e+05,0.86,0.86801,-0.093333,0.62355,0
119,275.83,2.8416,2.1756e+05,1.7951e+05,250.15,317.06,61862,2.8936e+05,0.87,0.86153,0.0083642,0.62856,0
119,278.57,3.3,2.1777e+05,1.7897e+05,249.39,316.58,61208,2.8936e+05,0.88,0.85502,0.077419,0.63044,0
119,281.3,3.5279,2.1799e+05,1.7842e+05,248.63,316.09,60555,2.8936e+05,0.89,0.84849,0.13342,0.63176,0
119,284.02,3.5956,2.1821e+05,1.7787e+05,247.86,315.61,59904,2.8936e+05,0.9,0.84196,0.18245,0.63275,0
119,286.73,3.5444,2.1843e+05,1.7732e+05,247.09,315.12,59255,2.8936e+05,0.91,0.83543,0.22738,0.63354,0
119,289.43,3.3944,2.1865e+05,1.7676e+05,246.31,314.62,58607,2.8936e+05,0.92,0.8289,0.26954,0.63417,0
119,292.12,3.1652,2.1888e+05,1.762e+05,245.54,314.12,57963,2.8936e+05,0.93,0.82238,0.30985,0.63468,0
119,294.79,2.8677,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.34885,0.63507,0
119,297.46,2.5301,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.38667,0.63325,0
119,297.46,2.5118,2.1932e+05,1.7508e+05,243.97,313.12,56681,2.8936e+05,0.95,0.80935,0.38698,0.63537,0
119,300.1,2.0989,2.1955e+05,1.7452e+05,243.19,312.62,56043,2.8936e+05,0.96,0.80284,0.42458,0.63558,0
119,302.74,1.6285,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.46219,0.63571,0
119,305.36,1.0733,2.2001e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.50096,0.63575,0
119,307.97,0.28992,2.2023e+05,1.7281e+05,240.81,311.08,54148,2.8936e+05,0.99,0.78335,0.54592,0.63569,0
119,307.97,-1.4413,2.2023e+05,1.7281e+05,240.81,311.08,54148,2.8936e+05,0.99,0.78335,0.60787,0.6354,0
119,305.35,-2.3791,2.2e+05,1.7338e+05,241.6,311.6,54777,2.8936e+05,0.98,0.78984,0.63285,0.63523,0
119,302.73,-3.1182,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.65333,0.6271,0
119,302.73,-2.9962,2.1978e+05,1.7395e+05,242.4,312.11,55409,2.8936e+05,0.97,0.79633,0.65175,0.63507,0
119,300.09,-3.4381,2.1955e+05,1.7452e+05,243.19,312.62,56044,2.8936e+05,0.96,0.80284,0.6699,0.63489,0
119,297.44,-3.7477,2.1933e+05,1.7508e+05,243.97,313.12,56682,2.8936e+05,0.95,0.80936,0.68963,0.63468,0
119,294.78,-3.9674,2.191e+05,1.7564e+05,244.76,313.62,57320,2.8936e+05,0.94,0.81586,0.71302,0.6344,0
119,292.1,-4.1208,2.1887e+05,1.762e+05,245.54,314.12,57961,2.8936e+05,0.93,0.82237,0.73975,0.63404,0
119,289.42,-4.199,2.1865e+05,1.7676e+05,246.31,314.62,58606,2.8936e+05,0.92,0.82889,0.76961,0.63359,0
119,286.72,-4.1714,2.1843e+05,1.7732e+05,247.09,315.11,59254,2.8936e+05,0.91,0.83542,0.80266,0.63303,0
119,284.02,-4.0315,2.1822e+05,1.7787e+05,247.86,315.61,59908,2.8936e+05,0.9,0.842,0.83875,0.63234,0
119,281.3,-3.8576,2.1799e+05,1.7842e+05,248.62,316.09,60554,2.8936e+05,0.89,0.84847,0.88641,0.63131,0
